Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
37.217819        368   279  340    341     320  231         374          191
37.318941        368   279  340    341     320  231         374          191
37.420063        368   279  340    341     320  231         374          191
37.521185        368   279  340    341     320  231         374          191
37.622306        368   279  340    341     320  231         374          191
37.723428        368   279  340    342     320  231         374          191
37.824550        368   280  341    342     320  231         374          191
37.925672        368   280  341    342     320  231         374          191
38.026794        368   280  341    342     320  231         374          191
38.127915        368   281  341    342     320  231         374          191
38.229037        368   281  341    342     320  231         374          191
38.330159        368   281  341    342     320  231         374          191
38.431281        368   281  341    342     320  231         374          191
38.532402        368   281  341    342     320  231         374          191
38.633524        368   281  341    342     320  231         374          191
38.734646        368   281  341    342     320  231         374          191
38.835768        368   281  341    342     320  231         374          191
38.936890        368   281  341    342     320  231         374          191
39.038011        368   281  341    342     321  231         374          192
39.139133        368   281  341    342     321  231         374          192
39.240255        368   281  341    342     321  231         374          192
39.341377        368   281  341    342     321  231         374          192
39.442499        368   281  341    343     321  231         374          193
39.543620        368   281  342    343     321  231         374          193
39.644742        368   281  342    343     321  231         374          193
39.745864        368   281  342    343     321  232         374          194
39.846986        368   281  343    343     321  232         374          194
39.948108        368   281  343    343     321  232         374          194
40.049229        368   281  343    343     321  232         374          194
40.150351        368   281  343    343     321  232         374          194
40.251473        368   281  343    343     321  232         374          194
40.352595        368   281  343    343     321  232         374          194
40.453717        368   282  343    343     321  232         374          194
40.554838        368   282  343    343     321  232         374          194
40.655960        368   282  343    343     321  232         374          194
40.757082        368   282  343    343     321  232         374          194
40.858204        368   282  343    343     321  232         374          194
40.959325        368   282  343    343     321  232         374          194
41.060447        368   282  343    343     321  232         374          194
41.161569        368   282  344    343     321  232         374          194
41.262691        368   282  344    343     321  232         374          194
41.363813        368   282  344    343     321  232         374          194
41.464934        368   282  344    343     321  232         374          194
41.566056        368   282  344    343     322  232         374          195
41.667178        368   282  344    343     322  232         374          195
41.768300        369   282  344    343     322  232         374          195
41.869422        369   282  344    343     322  232         374          195
41.970543        370   282  344    343     322  232         375          195
42.071665        370   282  344    343     322  232         375          195
42.172787        370   282  345    343     322  232         375          195
42.273909        370   282  345    343     322  232         375          195
42.375031        370   282  346    343     322  232         375          195
42.476152        370   282  346    343     322  232         375          195
42.577274        370   282  346    344     322  232         375          195
42.678396        370   282  346    344     322  232         375          195
42.779518        370   282  346    344     322  232         375          195
42.880640        370   282  346    344     322  232         375          195
42.981761        370   282  346    344     322  233         375          196
43.082883        370   282  346    344     322  233         375          196
43.184005        370   282  346    344     322  234         375          197
43.285127        370   282  346    344     322  234         375          197
43.386248        370   282  346    344     322  234         375          197
43.487370        370   282  346    344     322  234         375          197
43.588492        370   282  346    344     322  234         375          197
43.689614        370   282  346    344     322  234         375          197
43.790736        370   282  346    344     322  235         375          198
43.891857        370   282  346    344     322  235         375          198
43.992979        370   282  347    344     322  235         375          198
44.094101        370   282  347    344     322  235         375          198
44.195223        370   282  347    344     322  235         375          198
44.296345        370   282  347    344     322  235         375          198
44.397466        371   282  347    344     322  235         375          198
44.498588        371   283  347    344     322  235         375          198
44.599710        371   283  347    344     322  235         375          198
44.700832        371   283  347    344     322  235         375          198
44.801954        371   283  347    344     322  235         375          198
44.903075        371   283  347    344     322  235         375          198
45.004197        371   283  347    344     322  235         375          198
45.105319        371   283  347    344     322  235         375          198
45.206441        371   283  347    344     322  235         375          198
45.307563        371   283  347    344     322  235         375          198
45.408684        371   283  347    344     322  235         375          198
45.509806        371   283  347    344     322  235         375          198
45.610928        371   283  347    344     322  235         375          198
45.712050        371   283  347    344     322  235         375          198
45.813171        371   283  347    344     322  235         375          198
45.914293        371   283  347    344     322  235         375          198
46.015415        371   283  347    344     322  235         375          198
46.116537        371   283  347    344     322  235         375          198
46.217659        371   283  347    345     322  235         375          198
46.318780        371   283  347    345     322  235         375          198
46.419902        371   283  347    345     322  235         375          198
46.521024        371   283  347    345     322  235         375          198
46.622146        371   283  347    345     322  235         375          198
46.723268        371   283  347    345     322  235         375          198
46.824389        371   283  347    345     322  235         375          198
46.925511        371   284  347    345     322  235         375          198
47.026633        371   285  347    345     322  235         375          198
47.127755        371   285  347    345     322  235         375          198
47.228877        371   285  347    345     322  235         375          198
47.329998        371   285  347    345     322  236         375          198
47.431120        371   285  347    346     322  236         375          198
47.532242        371   285  347    346     322  236         375          198
47.633364        371   286  347    346     322  236         375          198
47.734485        371   286  347    346     322  236         375          198
47.835607        371   286  347    346     322  236         375          198
47.936729        371   286  347    347     322  236         375          198
48.037851        371   286  347    347     322  236         375          198
48.138973        371   287  347    347     322  236         375          198
48.240094        371   287  347    347     322  236         375          198
48.341216        371   287  347    347     322  236         375          198
48.442338        371   287  347    347     322  236         375          198
48.543460        371   287  347    347     322  236         375          198
48.644582        371   287  347    347     322  236         375          198
48.745703        371   287  347    347     322  236         375          198
48.846825        371   288  347    347     322  236         375          198
48.947947        371   288  347    347     322  236         375          198
49.049069        371   288  347    347     322  236         375          198
49.150191        371   288  347    347     322  236         375          198
49.251312        371   288  347    347     322  236         375          198
49.352434        371   288  347    347     322  236         375          198
49.453556        371   288  347    347     322  236         375          198
49.554678        371   288  347    347     322  236         375          198
49.655800        371   288  347    347     322  236         375          198
49.756921        371   288  347    347     322  236         375          198
49.858043        371   288  347    347     322  236         375          198
49.959165        371   288  347    347     322  236         375          198
50.060287        371   288  347    347     322  236         375          198
50.161408        371   288  347    347     322  236         375          198
50.262530        371   288  347    347     322  236         375          198
50.363652        371   288  347    347     322  236         375          198
50.464774        371   288  347    347     322  236         375          198
50.565896        371   288  347    347     322  236         375          198
50.667017        371   288  347    347     323  236         375          198
50.768139        371   288  347    347     323  236         375          198
50.869261        371   288  347    347     323  236         375          198
50.970383        371   288  347    347     323  236         375          198
51.071505        371   288  347    347     323  236         375          198
51.172626        371   288  347    347     323  236         375          198
51.273748        371   288  347    348     323  237         375          199
51.374870        371   288  347    348     323  237         375          199
51.475992        371   290  347    348     324  237         375          200
51.577114        371   290  347    348     324  237         375          200
51.678235        371   290  347    348     324  237         375          200
51.779357        371   290  347    348     324  237         375          200
51.880479        371   290  347    348     324  237         375          200
51.981601        371   290  347    348     324  238         375          201
52.082723        371   290  347    348     324  238         375          201
52.183844        371   290  347    348     324  238         375          201
52.284966        371   290  347    348     324  238         375          201
52.386088        371   290  347    348     324  238         375          201
52.487210        371   291  347    348     324  238         375          202
52.588331        371   291  347    348     324  238         375          202
52.689453        371   291  347    348     324  238         375          202
52.790575        371   291  347    348     324  238         375          202
52.891697        371   291  347    348     324  238         375          202
52.992819        371   291  347    348     324  239         375          203
53.093940        371   291  347    348     324  239         375          203
53.195062        371   291  347    348     324  239         375          203
53.296184        371   291  347    348     324  239         375          203
53.397306        371   291  347    348     324  239         375          203
53.498428        371   291  347    348     324  239         375          203
53.599549        371   291  347    348     324  239         375          203
53.700671        371   291  347    348     324  239         375          203
53.801793        371   291  347    348     325  239         375          203
53.902915        371   291  347    348     325  239         375          203
54.004037        371   291  347    348     325  239         375          203
54.105158        371   292  347    348     325  239         375          204
54.206280        371   292  347    348     325  239         375          204
54.307402        371   292  347    348     325  239         375          204
54.408524        371   292  347    348     325  239         375          204
54.509646        371   292  347    348     325  239         375          204
54.610767        371   292  347    348     325  239         375          204
54.711889        371   292  347    348     326  239         375          204
54.813011        371   292  347    348     326  239         375          204
54.914133        371   292  347    348     326  239         375          204
55.015254        371   293  347    348     326  240         375          204
55.116376        371   293  347    348     326  240         375          204
55.217498        371   293  347    348     326  240         375          204
55.318620        371   293  347    348     326  240         375          204
55.419742        371   293  347    348     326  240         375          204
55.520863        371   293  347    348     326  240         375          204
