Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.073564       316   299  315    318     310  250         318          226
0.073786       316   299  315    318     310  250         318          226
0.074008       316   299  315    318     310  250         318          226
0.074230       316   299  315    318     310  250         318          226
0.074453       316   299  315    318     310  250         318          226
0.074675       316   299  315    318     311  250         318          227
0.074897       316   299  315    318     311  250         318          227
0.075119       316   299  315    318     311  250         318          227
0.075342       316   299  315    318     311  250         318          227
0.075564       316   299  315    318     311  250         318          227
0.075786       316   299  315    318     311  250         318          227
0.076008       316   299  315    318     311  250         318          227
0.076231       316   299  315    318     311  250         318          227
0.076453       316   299  315    318     311  250         318          227
0.076675       316   299  315    318     311  250         318          227
0.076897       316   299  315    318     311  250         318          227
0.077120       316   299  315    318     311  250         318          227
0.077342       316   299  315    318     311  250         318          227
0.077564       316   299  315    318     311  250         318          227
0.077786       316   299  315    318     311  250         318          227
0.078009       316   299  315    318     311  250         318          227
0.078231       316   299  315    318     311  250         318          227
0.078453       316   299  315    318     311  250         318          227
0.078675       316   299  315    318     311  250         318          227
0.078898       316   299  315    318     311  250         318          227
0.079120       316   299  315    318     311  250         318          227
0.079342       316   299  315    318     311  250         318          227
0.079564       316   299  315    318     311  250         318          227
0.079787       316   299  315    318     311  250         318          227
0.080009       316   299  315    318     311  250         318          227
0.080231       316   299  315    318     311  250         318          227
0.080453       316   299  315    318     311  250         318          227
0.080676       316   299  315    318     311  250         318          227
0.080898       316   299  315    318     311  250         318          227
0.081120       316   299  315    318     311  250         318          227
0.081342       316   299  315    318     311  250         318          227
0.081565       316   299  315    318     311  250         318          227
0.081787       316   299  315    318     311  250         318          227
0.082009       316   299  315    318     311  250         318          227
0.082231       316   299  315    318     311  250         318          227
0.082454       316   299  315    318     311  250         318          227
0.082676       316   299  315    318     311  250         318          227
0.082898       316   299  315    318     311  250         318          227
0.083120       316   299  315    318     311  250         318          227
0.083343       316   299  315    318     311  250         318          227
0.083565       316   299  315    318     311  250         318          227
0.083787       316   299  315    318     311  250         318          227
0.084009       316   299  315    318     311  250         318          227
0.084232       316   299  315    318     311  250         318          227
0.084454       316   299  315    318     311  250         318          227
0.084676       316   299  315    318     311  250         318          227
0.084898       316   299  315    318     311  250         318          227
0.085121       316   299  315    318     311  250         318          227
0.085343       316   299  315    318     311  250         318          227
0.085565       316   299  315    318     311  250         318          227
0.085787       316   299  315    318     311  250         318          227
0.086010       316   299  315    318     311  250         318          227
0.086232       316   299  315    318     311  250         318          227
0.086454       316   299  315    318     311  250         318          227
0.086676       316   299  315    318     311  250         318          227
0.086899       316   299  315    318     311  251         318          228
0.087121       316   299  315    318     311  251         318          228
0.087343       316   299  315    318     311  251         318          228
0.087565       316   299  315    318     311  251         318          228
0.087788       316   299  315    318     311  251         318          228
0.088010       316   299  315    318     311  251         318          228
0.088232       316   299  315    318     311  251         318          228
0.088454       316   299  315    318     311  251         318          228
0.088677       316   299  315    318     311  251         318          228
0.088899       316   299  315    318     311  251         318          228
0.089121       316   299  315    318     311  251         318          228
0.089343       316   299  315    318     311  251         318          228
0.089566       316   299  315    318     312  251         318          229
0.089788       316   299  315    318     312  251         318          229
0.090010       316   299  315    318     312  251         318          229
0.090232       316   299  315    318     312  251         318          229
0.090454       316   299  315    318     312  251         318          229
0.090677       316   299  315    318     312  251         318          229
0.090899       316   299  315    318     312  251         318          229
0.091121       316   299  315    318     312  251         318          229
0.091343       316   299  315    318     312  251         318          229
0.091566       316   299  315    318     312  251         318          229
0.091788       316   299  315    318     312  251         318          229
0.092010       316   299  315    318     312  251         318          229
0.092232       316   299  315    318     312  251         318          229
0.092455       316   299  315    318     312  251         318          229
0.092677       316   299  315    318     312  251         318          229
0.092899       316   299  315    318     312  251         318          229
0.093121       316   299  315    318     312  251         318          229
0.093344       316   299  315    318     312  251         318          229
0.093566       316   299  315    318     312  251         318          229
0.093788       316   299  315    318     312  251         318          229
0.094010       316   299  315    318     312  251         318          229
0.094233       316   299  315    318     312  251         318          229
0.094455       316   299  315    318     312  251         318          229
0.094677       316   299  315    318     312  251         318          229
0.094899       316   299  315    318     312  251         318          229
0.095122       316   299  315    318     312  251         318          229
0.095344       316   299  315    318     312  251         318          229
0.095566       316   299  315    318     312  251         318          229
0.095788       316   299  315    318     312  251         318          229
0.096011       316   299  315    318     312  251         318          229
0.096233       316   299  315    318     312  251         318          229
0.096455       316   299  315    318     312  251         318          229
0.096677       316   299  315    318     312  251         318          229
0.096900       316   299  315    318     312  251         318          229
0.097122       316   299  315    318     312  251         318          229
0.097344       316   299  315    318     312  251         318          229
0.097566       316   299  315    318     312  251         318          229
0.097789       316   299  315    318     312  251         318          229
0.098011       316   299  315    318     312  251         318          229
0.098233       316   299  315    318     312  251         318          229
0.098455       316   299  315    318     312  251         318          229
0.098678       316   299  315    318     312  251         318          229
0.098900       316   299  315    318     312  251         318          229
0.099122       316   299  315    318     312  251         318          229
0.099344       316   299  315    318     312  251         318          229
0.099567       316   299  315    318     312  251         318          229
0.099789       316   299  315    318     312  251         318          229
0.100011       316   299  315    318     312  251         318          229
0.100233       316   299  315    318     312  251         318          229
0.100456       316   299  315    318     312  251         318          229
0.100678       316   299  315    318     312  251         318          229
0.100900       316   299  315    318     312  251         318          229
0.101122       316   299  315    318     312  251         318          229
0.101345       316   299  315    318     312  251         318          229
0.101567       316   299  315    318     312  251         318          229
0.101789       316   299  315    318     312  251         318          229
0.102011       316   299  315    318     312  251         318          229
0.102234       316   299  315    318     312  251         318          229
0.102456       316   299  315    318     312  251         318          229
0.102678       316   299  315    318     312  251         318          229
0.102900       316   299  315    318     312  251         318          229
0.103123       316   299  315    318     312  251         318          229
0.103345       316   299  315    318     312  251         318          229
0.103567       316   299  315    318     312  251         318          229
0.103789       316   299  315    318     312  251         318          229
0.104012       316   299  315    318     312  251         318          229
0.104234       316   299  315    318     312  251         318          229
