Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
56.430960        311   243  295    294     276  202         316          170
56.532081        311   243  295    294     276  202         316          170
56.633203        311   243  295    294     276  202         316          170
56.734325        311   243  295    294     276  202         316          170
56.835447        311   243  295    294     276  202         316          170
56.936569        311   243  295    294     276  202         316          170
57.037690        311   243  295    294     276  202         316          170
57.138812        311   243  295    294     276  202         316          170
57.239934        311   243  295    294     276  202         316          170
57.341056        311   243  295    294     276  202         316          170
57.442177        311   243  295    294     276  202         316          170
57.543299        311   243  295    294     276  202         316          170
57.644421        311   243  295    294     276  202         316          170
57.745543        311   243  295    294     276  202         316          170
57.846665        311   243  295    294     276  202         316          170
57.947786        311   243  295    294     276  202         316          170
58.048908        311   243  295    294     276  202         316          170
58.150030        311   243  295    294     276  202         316          170
58.251152        311   243  295    294     276  202         316          170
58.352274        311   243  295    294     276  202         316          170
58.453395        311   243  295    294     276  202         316          170
58.554517        311   243  295    294     276  202         316          170
58.655639        311   243  295    294     276  202         316          170
58.756761        311   243  295    294     276  202         316          170
58.857883        311   243  295    294     276  202         316          170
58.959004        311   243  295    294     276  202         316          170
